id,Species,Order,Family,Genus,Total_suitable_pixels_threshold_1,Total_suitable_pixels_threshold_2,Total_suitable_pixels_threshold_3,Total_range_pixels,Model_prevalence_threshold_1,Model_prevalence_threshold_2,Model_prevalence_threshold_3,Minimum_elevation,Maximum_elevation,Model_prevalence_habitat,Model_prevalence_elevation,Percentage_clip_elevation_only,Percentage_clip_habitat_only,Percentage_clip_habitat_and_elevation,Number_of_habitats,Logistic_upper_outlier,Logistic_lower_outlier,Logistic_lower_outlier_issue,Estimated_model_prevalence_logistic,Red_List_Category,NULL_Issue,Point_Prevalence_T1,Point_Prevalence_T2,Point_Prevalence_T3,Number_of_Validation_Points,Realms
4791,Scotophilus_trujilloi,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,0,7341,1257532,3164828,0.399665637,0.399665637,0.39734608,0,9000,0.397286846,1,0,60.27131543,0,1,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Afrotropic
4792,Scotophilus_viridis,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,39580643,126022514,215339340,389033696,0.979201804,0.877460892,0.553523621,0,9000,0.553514924,0.999999536,0.000869707,44.64759156,0.000916068,2,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Afrotropic
4793,Scotorepens_balstoni,CHIROPTERA,VESPERTILIONIDAE,Scotorepens,300584,265718317,192782704,460910845,0.995423757,0.994771605,0.41826463,0,9000,0.418263017,0.997616517,0.000161286,57.93518867,0.238509629,4,No,No,NA,NA,LC,NA,1,1,0.962962963,27,Australasia
4794,Scotorepens_greyii,CHIROPTERA,VESPERTILIONIDAE,Scotorepens,0,578690,364269586,364854356,0.999983336,0.999983336,0.998397251,0,9000,0.998396529,0.999983171,7.22130600974147e-05,0.158592003,0.001755123,6,No,No,NA,NA,LC,NA,1,1,1,19,Australasia
4795,Scotorepens_orion,CHIROPTERA,VESPERTILIONIDAE,Scotorepens,0,1347237,17849596,25585015,0.750315487,0.750315487,0.697658219,0,9000,0.69773787,0.999954026,0.00459739,30.22621303,0,1,No,No,NA,NA,LC,NA,1,1,1,34,Australasia
4796,Scotorepens_sanborni,CHIROPTERA,VESPERTILIONIDAE,Scotorepens,8975965,912653,49909408,60138549,0.994337692,0.845082927,0.829907087,0,2200,0.830015382,0.999913935,0.008606539,16.99846178,0,4,No,No,NA,0.76567576,LC,NA,NA,NA,NA,NA,Australasia
4797,Scotozous_dormeri,CHIROPTERA,VESPERTILIONIDAE,Scotozous,0,9606735,186447818,196265920,0.998923058,0.998923058,0.949975513,0,2000,0.950885275,0.998923043,0.090976209,4.894753045,0.016719465,6,No,No,NA,0.795623254,LC,NA,NA,NA,NA,NA,Multi
4798,Scutisorex_somereni,EULIPOTYPHLA,SORICIDAE,Scutisorex,0,88077,11748210,35847384,0.330185516,0.330185516,0.327728517,700,2230,0.842260913,0.456565837,51.45323961,12.88373202,2.890176658,1,No,No,NA,0.434068688,LC,NA,NA,NA,NA,NA,Afrotropic
4799,Scutisorex_thori,EULIPOTYPHLA,SORICIDAE,Scutisorex,0,0,25623,25910,0.988923196,0.988923196,0.988923196,0,9000,0.990606061,1,0,0.939393939,0,1,No,No,NA,NA,DD,NA,NA,NA,NA,NA,Afrotropic
4800,Sekeetamys_calurus,RODENTIA,MURIDAE,Sekeetamys,0,11921,11573428,18568506,0.623924671,0.623924671,0.62328267,0,600,0.980553555,0.626392177,35.72708852,0.310950652,1.633693815,2,No,No,NA,0.600698092,LC,NA,NA,NA,NA,NA,Palearctic
4801,Selevinia_betpakdalaensis,RODENTIA,GLIRIDAE,Selevinia,0,16911046,527207,17705526,0.984904543,0.984904543,0.02977641,0,9000,0.029763191,1,0,97.02368088,0,1,No,No,NA,NA,DD,NA,NA,NA,NA,NA,Palearctic
4802,Semnopithecus_ajax,PRIMATES,CERCOPITHECIDAE,Semnopithecus,0,107,289146,831299,0.347953023,0.347953023,0.347824309,2200,4000,0.576006868,0.593705482,22.81825594,24.58811735,17.81119584,1,No,No,NA,0.128350237,EN,NA,NA,NA,NA,NA,Multi
4803,Semnopithecus_dussumieri,PRIMATES,CERCOPITHECIDAE,Semnopithecus,0,75193347,18921018,101336930,0.928727217,0.928727217,0.186713945,100,1700,0.200173298,0.928717401,1.345935304,74.20034555,5.782324622,5,No,Yes,Habitat,0.887685239,LC,NA,NA,NA,NA,NA,Indomalayan
4804,Semnopithecus_entellus,PRIMATES,CERCOPITHECIDAE,Semnopithecus,0,22628832,10907666,48083207,0.697467995,0.697467995,0.226849802,0,400,0.434460897,0.69742393,20.7611095,47.0574128,9.496497471,5,No,Yes,Habitat and Elevation,0.875396784,LC,NA,NA,NA,NA,NA,Indomalayan
4805,Semnopithecus_hector,PRIMATES,CERCOPITHECIDAE,Semnopithecus,1137822,30426,5748949,9450256,0.73195869,0.611557507,0.608337912,150,1600,0.820883409,0.737730493,21.25454978,12.93925811,4.972400939,3,No,No,NA,0.634815245,NT,NA,NA,NA,NA,NA,Multi
4806,Semnopithecus_hypoleucos,NA,NA,Semnopithecus,24771122,578849,5939967,35103832,0.891353913,0.18570098,0.169211356,100,1200,0.194815633,0.947269681,2.560427782,77.8058325,2.712604161,2,No,No,NA,NA,NA,NA,NA,NA,NA,NA,Indomalayan
4807,Semnopithecus_priam,NA,NA,Semnopithecus,0,8382223,7246255,16026526,0.975163176,0.975163176,0.452141344,0,1200,0.474753415,0.975136277,2.261207162,52.29949329,0.225165176,4,No,No,NA,NA,NA,NA,NA,NA,NA,NA,Indomalayan
4808,Semnopithecus_schistaceus,PRIMATES,CERCOPITHECIDAE,Semnopithecus,44419,3903975,10389878,29880273,0.479857463,0.478370897,0.34771697,1500,4000,0.673252955,0.480121989,32.55359849,13.24050192,19.43420256,3,No,No,NA,0.380838453,LC,NA,NA,NA,NA,NA,Multi
4809,Setifer_setosus,AFROSORICIDA,TENRECIDAE,Setifer,0,400475,51067440,51487437,0.99962084,0.99962084,0.991842729,0,2250,0.992195503,0.999620307,0.035277453,0.777757841,0.002691851,5,No,No,NA,0.892538384,LC,NA,NA,NA,NA,NA,Afrotropic
4810,Setonix_brachyurus,DIPROTODONTIA,MACROPODIDAE,Setonix,3451,99580,1672154,1775186,0.999999437,0.998055415,0.941959885,0,9000,0.941821717,1,0,5.817828258,0,3,No,No,NA,NA,VU,NA,NA,NA,NA,NA,Australasia
4811,Sicista_armenica,RODENTIA,DIPODIDAE,Sicista,0,0,170,173,0.98265896,0.98265896,0.98265896,2000,2200,1,1,0,0,0,1,Yes,No,NA,0.219448441,CR,NA,NA,NA,NA,NA,Palearctic
4812,Sicista_betulina,RODENTIA,DIPODIDAE,Sicista,30113178,11228101,1016801032,1061084965,0.99722675,0.968847139,0.958265422,0,2200,0.960836114,0.997227753,0.257069193,3.896233118,0.020155467,3,No,No,NA,0.826670798,LC,NA,NA,NA,NA,NA,Palearctic
4813,Sicista_caucasica,RODENTIA,DIPODIDAE,Sicista,101,42,57014,762901,0.074920599,0.07478821,0.074733157,1400,2000,0.355253958,0.375365001,28.05208017,30.06318443,34.41141972,1,No,No,NA,0.341468272,NT,NA,NA,NA,NA,NA,Palearctic
4814,Sicista_caudata,RODENTIA,DIPODIDAE,Sicista,450984,27840,26949678,27776850,0.987459053,0.971223087,0.970220813,0,9000,0.970319206,0.999999435,5.64611772002621e-05,2.968079391,0,2,No,No,NA,NA,DD,NA,NA,NA,NA,NA,Palearctic
4815,Sicista_concolor,RODENTIA,DIPODIDAE,Sicista,41386,101256,25782846,53015544,0.489016731,0.488236092,0.486326161,2100,4000,0.964445648,0.489031434,47.81194863,0.270527324,3.284907924,4,No,No,NA,0.428545561,LC,NA,NA,NA,NA,NA,Multi
4816,Sicista_kazbegica,RODENTIA,DIPODIDAE,Sicista,184,9,123598,376020,0.329213872,0.328724536,0.328700601,1500,2300,0.748601953,0.542942993,41.99013521,21.4242392,3.715565487,1,No,No,NA,0.32904506,EN,NA,NA,NA,NA,NA,Palearctic
4817,Sicista_kluchorica,RODENTIA,DIPODIDAE,Sicista,163,67886,526320,829893,0.716199558,0.716003147,0.634202241,1500,9000,0.64244603,0.926583258,0.824378906,29.23810173,6.517295309,1,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Palearctic
4818,Sicista_loriger,RODENTIA,DIPODIDAE,Sicista,212,0,28376,85848,0.333007175,0.330537695,0.330537695,20,1680,0.797186187,0.348072355,46.66484922,1.753466067,18.52791526,2,No,No,NA,0.752673713,VU,NA,NA,NA,NA,NA,Palearctic
4819,Sicista_napaea,RODENTIA,DIPODIDAE,Sicista,7070,0,4752742,15329702,0.310496055,0.310034859,0.310034859,400,2200,0.499873646,0.735795623,18.98387865,42.5760764,7.436559034,2,No,No,NA,0.688581158,LC,NA,NA,NA,NA,NA,Palearctic
4820,Sicista_pseudonapaea,RODENTIA,DIPODIDAE,Sicista,172,10082,1290072,3343910,0.388863935,0.388812498,0.385797465,1000,2000,0.942591811,0.407600488,55.67943462,2.180302314,3.560516597,3,No,No,NA,0.61051118,DD,NA,NA,NA,NA,NA,Palearctic
4821,Sicista_severtzovi,RODENTIA,DIPODIDAE,Sicista,0,106915,9704154,44969135,0.218173398,0.218173398,0.215795879,0,9000,0.215926997,0.999990758,0.000924224,78.40730032,0,1,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Palearctic
4822,Sicista_strandi,RODENTIA,DIPODIDAE,Sicista,1333796,108556,75664854,80744504,0.954952996,0.938434274,0.937089836,0,2100,0.941914566,0.985313928,0.482472993,4.822409254,0.986134167,2,No,No,NA,0.769831865,LC,NA,NA,NA,NA,NA,Palearctic
4823,Sicista_subtilis,NA,NA,Sicista,8731037,1077357,254053118,336634769,0.783821329,0.757885098,0.754684725,20,1680,0.79545349,0.893095123,4.076876498,13.84103981,6.61361121,3,No,No,NA,NA,NA,NA,NA,NA,NA,NA,Palearctic
4824,Sicista_tianshanica,RODENTIA,DIPODIDAE,Sicista,55207,3481237,25620847,40723150,0.715988105,0.714632439,0.629146984,500,3200,0.766178659,0.738187764,13.70316747,10.90407798,12.47805615,2,No,No,NA,0.702495153,LC,NA,NA,NA,NA,NA,Palearctic
4825,Sicista_trizona,RODENTIA,DIPODIDAE,Sicista,950,11,23202,28747,0.840539882,0.807492956,0.807110307,80,620,0.813522356,0.997001091,0.299890949,18.64776445,0,2,No,No,NA,0.703560536,EN,NA,NA,NA,NA,NA,Palearctic
4826,Sigmodon_alleni,NA,NA,Sigmodon,0,397767,11011605,15110309,0.75507205,0.75507205,0.728747837,0,3050,0.730333166,0.998399606,0.158532925,26.96517695,0.001506431,1,No,No,NA,NA,NA,NA,NA,NA,NA,NA,Multi
4827,Sigmodon_alstoni,RODENTIA,CRICETIDAE,Sigmodon,872303,0,26328093,69657015,0.390490405,0.377967574,0.377967574,0,9000,0.377864037,0.999982776,0.01035374,62.20152013,0.012076172,2,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Neotropic
4828,Sigmodon_arizonae,RODENTIA,CRICETIDAE,Sigmodon,298856,0,19066549,32308730,0.599386141,0.590136133,0.590136133,0,9000,0.590003558,0.999972087,0.013257517,40.98359534,0.016048829,3,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Multi
4829,Sigmodon_fulviventer,RODENTIA,CRICETIDAE,Sigmodon,234646,212495,42443099,43076464,0.995676897,0.990229699,0.985296727,0,9000,0.985309715,1,0,1.469028521,0,3,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Multi
4830,Sigmodon_hirsutus,RODENTIA,CRICETIDAE,Sigmodon,0,484692,39581426,63840500,0.627597184,0.627597184,0.62000495,0,9000,0.619972705,0.999985628,0.003224492,37.99806779,0.004661722,1,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Neotropic
4831,Sigmodon_hispidus,RODENTIA,CRICETIDAE,Sigmodon,3216983,0,126105376,257747296,0.501740895,0.489259744,0.489259744,0,9000,0.489290395,0.999937233,0.003065163,51.06774892,0.003211535,2,No,No,NA,NA,LC,NA,0.808641975,0.728395062,0.728395062,162,Multi
4832,Sigmodon_inopinatus,RODENTIA,CRICETIDAE,Sigmodon,11,34509,252705,1131328,0.253883047,0.253873324,0.223370234,3500,4000,0.607412182,0.256778674,38.40419483,3.340844029,35.91793775,3,No,No,NA,0.119715343,VU,NA,NA,NA,NA,NA,Neotropic
4833,Sigmodon_leucotis,RODENTIA,CRICETIDAE,Sigmodon,0,149329,10232611,25064637,0.414206677,0.414206677,0.408248921,0,9000,0.408131711,0.999998436,0.011720984,59.17495151,0.011877416,1,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Multi
4834,Sigmodon_mascotensis,RODENTIA,CRICETIDAE,Sigmodon,320489,743013,18195659,21761740,0.88500097,0.870273792,0.836130705,0,2550,0.85764359,0.978569243,2.14307567,14.23564103,0,2,No,No,NA,0.636976956,LC,NA,NA,NA,NA,NA,Multi
4835,Sigmodon_ochrognathus,RODENTIA,CRICETIDAE,Sigmodon,31403114,1028533,11043670,43727493,0.99423301,0.276078096,0.25255667,0,9000,0.252571728,1,0,74.74282722,0,2,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Multi
4836,Sigmodon_peruanus,RODENTIA,CRICETIDAE,Sigmodon,919427,66637,4309197,8079135,0.65542425,0.541621597,0.53337356,0,1600,0.545857433,0.984305405,1.24838721,45.09318446,0.321072292,4,No,No,NA,0.845416854,LC,NA,NA,NA,NA,NA,Neotropic
4837,Sigmodon_toltecus,RODENTIA,CRICETIDAE,Sigmodon,3817243,4680,10401601,36339402,0.391407762,0.286363573,0.286234787,0,9000,0.286218626,0.999715783,0.001616122,71.34809953,0.030037867,1,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Multi
4838,Sigmodontomys_alfari,RODENTIA,CRICETIDAE,Sigmodontomys,3156016,162628,28266475,31828618,0.992349684,0.893193132,0.888083642,0,9000,0.888102251,0.999936185,0.001860917,11.18525431,0.004520555,3,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Neotropic
4839,Simias_concolor,PRIMATES,CERCOPITHECIDAE,Simias,0,0,460431,462236,0.996095068,0.996095068,0.996095068,0,9000,0.996061655,0.999983024,0.003341286,0.388795606,0.005038848,1,No,No,NA,NA,CR,NA,NA,NA,NA,NA,Indomalayan
4840,Sminthopsis_archeri,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,185968,14976,3693210,3907367,0.996618439,0.949024241,0.945191481,0,1000,0.94532608,0.999991971,0.000802907,5.467391959,0,2,No,No,NA,0.768222263,DD,NA,NA,NA,NA,NA,Australasia
4841,Sminthopsis_bindi,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,2356,265,3867341,3871068,0.999714291,0.999105673,0.999037217,0,500,0.999013517,0.999983795,0.002369956,0.094657834,0.003990462,3,No,No,NA,0.80985079,NT,NA,NA,NA,NA,NA,Australasia
4842,Sminthopsis_butleri,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,26,17057,535988,558641,0.990029375,0.989982833,0.959449808,0,9000,0.959364999,0.999873674,0.00848085,4.042386591,0.021113493,2,No,No,NA,NA,VU,NA,NA,NA,NA,NA,NA
4843,Sminthopsis_crassicaudata,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,1148352,15770383,368672473,389217555,0.990682982,0.98773257,0.9472144,0,9000,0.947224981,0.997182199,0.001058057,4.996779898,0.280722001,5,No,No,NA,NA,LC,NA,1,1,1,12,Australasia
4844,Sminthopsis_dolichura,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,21180,0,52209884,52790701,0.989398947,0.98899774,0.98899774,0,9000,0.988991101,0.999993018,0.000663962,1.099527762,0.001362167,4,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Australasia
4845,Sminthopsis_douglasi,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,86,19927,4134778,4154802,0.999997352,0.999976654,0.995180516,0,9000,0.99508478,1,0,0.491522001,0,3,No,No,NA,NA,NT,NA,NA,NA,NA,NA,Australasia
4846,Sminthopsis_gilberti,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,2264,4963578,2495254,7506536,0.993946609,0.993645005,0.332410848,0,9000,0.332157013,1,0,66.78429873,0,2,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Australasia
4847,Sminthopsis_granulipes,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,5573,6886338,1679001,9929467,0.863179464,0.862618205,0.169092762,0,9000,0.168783024,0.999979462,0.030973792,83.08866998,0.033027613,1,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Australasia
4848,Sminthopsis_griseoventer,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,86742,2214784,11754196,14055941,0.999984419,0.993813221,0.836243977,0,9000,0.836041165,0.999983258,0.020281161,16.37392812,0.021955361,3,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Australasia
4849,Sminthopsis_hirtipes,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,1186,0,95267332,95328413,0.999371698,0.999359257,0.999359257,0,9000,0.999360403,0.999999506,4.93579680016509e-05,0.0639597,0,4,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Australasia
4850,Sminthopsis_leucopus,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,171452,0,9922270,10179868,0.991537611,0.97469535,0.97469535,0,9000,0.974623403,0.999881357,0.007194627,2.518600689,0.019058969,4,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Australasia
4851,Sminthopsis_longicaudata,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,7022,0,68201773,68389076,0.997363892,0.997261215,0.997261215,0,9000,0.997262165,1,0,0.273783517,0,3,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Australasia
4852,Sminthopsis_macroura,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,154921,7708989,378159927,388526384,0.993558875,0.993160135,0.973318525,0,9000,0.973320314,0.997255969,0.000178878,2.393744421,0.274224201,4,No,No,NA,NA,LC,NA,1,1,1,11,Australasia
4853,Sminthopsis_murina,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,413047,56766075,57349105,114773638,0.997861783,0.994262986,0.499671405,0,9000,0.499815148,0.999965359,0.00346406,50.01848524,0,3,No,No,NA,NA,LC,NA,1,1,0.975,40,Australasia
4854,Sminthopsis_ooldea,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,3098,19051,104290118,104344261,0.99969338,0.99966369,0.999481112,0,9000,0.999474832,1,0,0.052516817,0,4,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Australasia
4855,Sminthopsis_psammophila,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,287,0,571569,727517,0.786037989,0.785643497,0.785643497,0,9000,0.786389027,1,0,21.36109733,0,2,No,No,NA,NA,VU,NA,NA,NA,NA,NA,NA
4856,Sminthopsis_virginiae,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,264899,18953923,11013235,30311629,0.997374869,0.988635682,0.363333657,0,9000,0.363381513,0.999990168,0.000983181,63.66184873,0,3,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Australasia
4857,Sminthopsis_youngsoni,DASYUROMORPHIA,DASYURIDAE,Sminthopsis,14678,0,117352952,122349998,0.959277744,0.959157776,0.959157776,0,9000,0.959115792,0.999998654,0.004198449,4.084087783,0.004333045,3,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Australasia
4858,Smutsia_gigantea,PHOLIDOTA,MANIDAE,Smutsia,20130069,6801329,255654491,287512683,0.982864081,0.912849539,0.889193786,0,9000,0.889204443,0.999998909,0.000109098,11.0795557,0,2,No,No,NA,NA,EN,NA,NA,NA,NA,NA,Afrotropic
4859,Smutsia_temminckii,PHOLIDOTA,MANIDAE,Smutsia,4729387,21678693,578183658,609336636,0.99221301,0.984451477,0.948873946,0,9000,0.948871876,0.99999897,0.000206929,5.112502485,0.000309885,3,No,No,NA,NA,VU,NA,NA,NA,NA,NA,Multi
4860,Solenodon_paradoxus,EULIPOTYPHLA,SOLENODONTIDAE,Solenodon,13296,15522,972201,1155590,0.866240622,0.854734811,0.841302711,0,9000,0.841878021,0.999993211,0.000678868,15.8121979,0,2,No,No,NA,NA,EN,NA,NA,NA,NA,NA,Neotropic
4861,Solisorex_pearsoni,EULIPOTYPHLA,SORICIDAE,Solisorex,4,0,18060,18707,0.96562784,0.965414016,0.965414016,950,2310,0.997487437,0.966499162,3.207342104,0.108514634,0.142741648,2,No,No,NA,0.585176218,EN,NA,NA,NA,NA,NA,Indomalayan
4862,Solomys_ponceleti,RODENTIA,MURIDAE,Solomys,0,0,83541,410864,0.203330056,0.203330056,0.203330056,0,200,0.994441261,0.203858644,79.11112051,0.052858806,0.50301512,1,No,No,NA,0.557426352,CR,NA,NA,NA,NA,NA,Australasia
4863,Solomys_salebrosus,RODENTIA,MURIDAE,Solomys,0,0,819790,824243,0.994597467,0.994597467,0.994597467,0,9000,0.994698873,1,0,0.530112685,0,1,No,No,NA,NA,EN,NA,NA,NA,NA,NA,Australasia
4864,Solomys_sapientis,RODENTIA,MURIDAE,Solomys,0,0,293638,295259,0.994509905,0.994509905,0.994509905,0,9000,0.994251038,1,0,0.574896199,0,1,No,No,NA,NA,EN,NA,NA,NA,NA,NA,Australasia
4865,Sommeromys_macrorhinos,RODENTIA,MURIDAE,Sommeromys,0,0,90528,111459,0.812208974,0.812208974,0.812208974,1600,2600,0.991908816,0.818546401,17.96998422,0.633742748,0.175375665,1,No,No,NA,0.253939581,DD,NA,NA,NA,NA,NA,Australasia
4866,Sooretamys_angouya,RODENTIA,CRICETIDAE,Sooretamys,26939836,21408922,75590324,125263164,0.989429598,0.774363691,0.603452137,0,9000,0.603438798,0.99999856,0.001333883,39.65464232,0.001477867,3,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Neotropic
4867,Sorex_alaskanus,EULIPOTYPHLA,SORICIDAE,Sorex,24397,6608,3169,72773,0.469597241,0.134349278,0.04354637,0,9000,0.043445532,0.906334014,0.010083844,86.27876442,9.376682403,1,No,No,NA,NA,DD,NA,NA,NA,NA,NA,Multi
4868,Sorex_alpinus,EULIPOTYPHLA,SORICIDAE,Sorex,407032,2466366,45062761,50363839,0.951797161,0.943715331,0.894744362,200,2500,0.931837641,0.951805968,3.709327862,5.706160619,1.110075307,4,No,No,NA,0.79057078,NT,NA,NA,NA,NA,NA,Palearctic
4869,Sorex_antinorii,EULIPOTYPHLA,SORICIDAE,Sorex,1563413,7577790,5699457,21863683,0.678781338,0.607274035,0.260681469,0,1300,0.261989105,0.719882509,0.130763563,45.92010397,27.88098558,1,No,No,NA,0.580117839,LC,NA,NA,NA,NA,NA,Palearctic
4870,Sorex_araneus,EULIPOTYPHLA,SORICIDAE,Sorex,0,356883593,1662150553,2025836841,0.996642032,0.996642032,0.820476022,0,2500,0.820881346,0.996642559,0.040532344,17.6166537,0.295211737,4,No,No,NA,0.824042426,LC,NA,1,1,1,280,Palearctic
4871,Sorex_arcticus,EULIPOTYPHLA,SORICIDAE,Sorex,46733594,2358687,507910814,647633356,0.860059306,0.787898734,0.784256724,0,9000,0.784299829,0.999525394,0.004310536,21.526867,0.043150083,2,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Nearctic
4872,Sorex_arizonae,EULIPOTYPHLA,SORICIDAE,Sorex,21828,1080,888539,5978038,0.152465909,0.148814544,0.148633883,1500,2600,0.223897259,0.33798414,7.526337608,18.93502573,58.67524837,2,No,No,NA,0.275543864,LC,NA,NA,NA,NA,NA,Multi
4873,Sorex_asper,EULIPOTYPHLA,SORICIDAE,Sorex,1385,5765920,1209572,43145351,0.161706345,0.161674244,0.028034817,2000,3000,0.129230062,0.163018755,10.11952452,13.49839389,73.57859993,2,No,No,NA,0.231411354,LC,NA,NA,NA,NA,NA,Palearctic
4874,Sorex_bairdi,EULIPOTYPHLA,SORICIDAE,Sorex,0,25,3663255,4230761,0.865867866,0.865867866,0.865861957,0,9000,0.865513931,0.995277354,0.034802653,12.94153963,0.507067299,1,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Nearctic
4875,Sorex_bedfordiae,EULIPOTYPHLA,SORICIDAE,Sorex,1302930,245849,49288160,55606244,0.914230765,0.890799404,0.886378156,0,4270,0.945903424,0.926100863,5.952526849,3.972270743,1.437386842,2,No,No,NA,0.719134903,LC,NA,NA,NA,NA,NA,Multi
4876,Sorex_bendirii,EULIPOTYPHLA,SORICIDAE,Sorex,1630747,160,22027508,23948684,0.987879543,0.919786156,0.919779475,0,9000,0.919667836,0.998041701,0.011163929,7.826222614,0.2069938,2,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Nearctic
4877,Sorex_buchariensis,EULIPOTYPHLA,SORICIDAE,Sorex,0,0,57935,4989944,0.011610351,0.011610351,0.011610351,0,9000,0.011521346,0.897238146,0.008900513,88.56277948,10.28508596,1,No,No,NA,NA,DD,NA,NA,NA,NA,NA,Multi
4878,Sorex_caecutiens,EULIPOTYPHLA,SORICIDAE,Sorex,5806085,659518045,2170841122,2928865197,0.968349535,0.966367168,0.741188473,0,1600,0.749283556,0.968334172,0.809508362,22.71456989,2.357074486,3,No,No,NA,0.740834917,LC,NA,NA,NA,NA,NA,Palearctic
4879,Sorex_camtschatica,EULIPOTYPHLA,SORICIDAE,Sorex,5371,33484726,9406755,70184849,0.61119818,0.611121654,0.134028286,0,9000,0.134024423,0.992916564,0.000386285,85.88882785,0.70872986,1,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Palearctic
4880,Sorex_cinereus,EULIPOTYPHLA,SORICIDAE,Sorex,4097916,7675731,1607046495,1645630703,0.983708033,0.981217853,0.976553544,0,9000,0.976551088,0.983705985,0.000245622,0.715244093,1.629647137,4,No,No,NA,NA,LC,NA,1,1,1,107,Multi
4881,Sorex_coronatus,EULIPOTYPHLA,SORICIDAE,Sorex,4333001,10874266,86420364,107169199,0.948291412,0.907860009,0.806391807,0,1200,0.837183809,0.948308099,3.079200195,14.19162926,2.089989875,3,No,No,NA,0.72728779,LC,NA,NA,NA,NA,NA,Palearctic
4882,Sorex_cylindricauda,EULIPOTYPHLA,SORICIDAE,Sorex,0,249923,22444238,31487457,0.720736546,0.720736546,0.712799322,0,9000,0.712896996,0.998762986,0.009767366,28.59636643,0.113934012,1,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Multi
4883,Sorex_daphaenodon,EULIPOTYPHLA,SORICIDAE,Sorex,288317792,6445107,878978425,1233182777,0.951798343,0.71799862,0.712772219,0,9000,0.71277397,0.997660703,0.000175033,28.48884839,0.233754625,2,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Palearctic
4884,Sorex_dispar,EULIPOTYPHLA,SORICIDAE,Sorex,240802,2286695,34337504,36865100,0.999997315,0.993465337,0.931436616,0,9000,0.93142014,0.99999766,0.001647586,6.856104385,0.00188158,3,No,No,NA,NA,LC,NA,NA,NA,NA,NA,Nearctic
4885,Sorex_emarginatus,EULIPOTYPHLA,SORICIDAE,Sorex,0,12744,744666,2708964,0.27959397,0.27959397,0.274889589,1830,3660,0.439709433,0.536080534,16.48198445,26.11909453,29.90996214,1,No,No,NA,0.186032224,LC,NA,NA,NA,NA,NA,Multi
4886,Sorex_excelsus,EULIPOTYPHLA,SORICIDAE,Sorex,55448,1270,8668496,18978189,0.459749558,0.456827888,0.456760969,0,4000,0.990919537,0.462364796,53.41585682,0.560382697,0.34766357,3,No,No,NA,0.773962841,LC,NA,NA,NA,NA,NA,Multi
4887,Sorex_fumeus,EULIPOTYPHLA,SORICIDAE,Sorex,1978242,32775920,129797102,169444758,0.971120417,0.959445568,0.766014266,0,9000,0.765953567,0.999737824,0.006069927,23.37235573,0.032287557,2,No,No,NA,NA,LC,NA,1,1,1,24,Nearctic
